time,cc,earfcn,pci,rsrp,pl,cfo,pci_neigh,rsrp_neigh,cfo_neigh,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,distance_km,speed_kmph,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached,proc_rmem,proc_rmem_kB,proc_vmem_kB,sys_mem,sys_load,thread_count,cpu_0,cpu_1,cpu_2,cpu_3,service_type
1856037,0,368500,1,3.2,0,-1.90E-06,0,0,0,0,70,0,0,0,0,0,0,24,0,764,0,0,0,0,0,11,875112,1677556,68,17,18,98,91,96,100,0
1857034,0,368500,1,3.3,0,-1.00E-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,96,95,96,100,0
1858032,0,368500,1,2.9,0,-3.20E-06,0,0,0,27,69,1.6,331135,0,0,0,0,28,66,115124.5078,0,0,0,0,0,11,875112,1677556,68,18,18,93,96,96,100,0
1859030,0,368500,1,1.7,0,-2.60E-06,0,0,0,28,inf,1.8,3562373,0,0,0,0,26,0,64610.16797,0,0,0,0,0,11,875112,1677556,68,21,18,95,84,96,100,0
1860029,0,368500,1,3.4,0,2.4e-06,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,94,89,94,100,0
1861020,0,368500,1,3.3,0,4.6e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,93,93,91,96,0
1862018,0,368500,1,3.2,0,-6.20E-07,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,89,92,90,91,0
1862966,0,368500,1,3.2,0,6.5e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,97,97,96,100,0
1863902,0,368500,1,2.4,0,3.3e-06,0,0,0,27,69,1.4,385383.1875,0,0,0,0,27,387,301981.3125,0,0,0,0,0,11,875112,1677556,68,20,18,94,97,97,98,0
1864900,0,368500,1,3,0,-3.10E-06,0,0,0,27,inf,1.5,11131.03418,0,0,0,0,26,0,30317.24219,0,0,0,0,0,11,875112,1677556,68,18,18,91,90,99,92,0
1865861,0,368500,1,3.1,0,-1.30E-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,95,95,100,87,0
1866859,0,368500,1,3.2,0,-2.50E-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,99,99,96,94,0
1867857,0,368500,1,3.2,0,1.1e-08,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,97,100,96,97,0
1868855,0,368500,1,3.2,0,-3.90E-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,99,100,96,96,0
1869852,0,368500,1,2,0,-2.00E-06,0,0,0,27,inf,1.8,2728391.75,0,0,0,0,27,0,252700.5625,0,0,0,0,0,11,875112,1677556,68,24,18,94,100,98,96,0
1870839,0,368500,1,3.1,0,-2.80E-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,21,18,95,98,100,95,0
1871778,0,368500,1,3.2,0,1.8e-06,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,95,91,100,90,0
1872763,0,368500,1,2.8,0,-1.70E-06,0,0,0,27,inf,1.5,36983.11328,0,0,0,0,28,59,453493.4375,0,0,0,0,0,11,875112,1677556,68,17,18,89,95,95,98,0
1873759,0,368500,1,2,0,-1.70E-06,0,0,0,27,70,1.3,351215.6875,0,0,0,0,26,0,455039.2188,0,0,0,0,0,11,875112,1677556,68,15,18,94,98,92,100,0
1874757,0,368500,1,2.9,0,6.4e-08,0,0,0,27,69,1.6,343975.625,0,0,0,0,26,66,135158.5313,0,0,0,0,0,11,875112,1677556,69,19,18,98,97,94,100,0
1875713,0,368500,1,2.9,0,9.9e-07,0,0,0,27,70,1,3900.677246,0,0,0,0,24,0,6862.302246,0,0,0,0,0,11,875112,1677556,69,13,18,98,98,100,100,0
1876666,0,368500,1,3,0,8.5e-06,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,69,16,18,96,100,100,100,0
1877660,0,368500,1,3.8,0,-1.90E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,69,16,18,98,98,100,100,0
1878656,0,368500,1,3,0,7.7e-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,69,13,18,94,97,99,99,0
1879658,0,368500,1,1.9,0,3.6e-06,0,0,0,28,69,1.8,2921413.75,0,0,0,0,28,134,219400.4531,0,0,0,0,0,11,875112,1677556,69,22,18,97,96,94,92,0
1880643,0,368500,1,2.7,0,6.7e-06,0,0,0,27,70,1.4,226467.6563,0,0,0,0,27,0,19940.29883,0,0,0,0,0,11,875112,1677556,69,16,18,100,93,100,96,0
1881639,0,368500,1,3.6,0,-2.30E-06,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,69,15,18,100,97,92,93,0
1882630,0,368500,1,3.3,0,-2.90E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,69,13,18,94,92,93,92,0
1883627,0,368500,1,3,0,-4.10E-06,0,0,0,27,67,1.6,5592.326172,0,0,0,0,26,0,26724.2207,0,0,0,0,0,11,875112,1677556,69,21,18,96,99,98,100,0
1884624,0,368500,1,2.6,0,1.2e-06,0,0,0,27,inf,1.6,507786.7813,0,0,0,0,26,0,376869.9375,0,0,0,0,0,11,875112,1677556,69,17,18,94,92,96,85,0
1885621,0,368500,1,3.1,0,1.9e-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,69,16,18,93,92,92,98,0
1886620,0,368500,1,3.2,0,-1.80E-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,91,97,96,91,0
1887617,0,368500,1,3.3,0,1.4e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,95,97,100,96,0
1888614,0,368500,1,3.1,0,-1.80E-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,95,88,100,94,0
1889610,0,368500,1,3.1,0,-8.10E-07,0,0,0,26,70,1.4,7560.975586,0,0,0,0,27,0,47151.21875,0,0,0,0,0,11,875112,1677556,68,19,18,96,94,100,93,0
1890608,0,368500,1,2.9,0,-2.60E-06,0,0,0,28,69,1.8,601131.625,0,0,0,0,27,130,132089.6406,0,0,0,0,0,11,875112,1677556,68,21,18,96,91,100,94,0
1891606,0,368500,1,1.8,0,-3.60E-06,0,0,0,28,72,1.7,2393706.75,0,0,0,0,26,0,51413.33203,0,0,0,0,0,11,875112,1677556,68,20,18,94,86,100,94,0
1892602,0,368500,1,3.3,0,2.1e-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,100,90,99,95,0
1893600,0,368500,1,3,0,2.4e-06,0,0,0,27,70,1.4,9561.712891,0,0,0,0,27,0,70619.64844,0,0,0,0,0,11,875112,1677556,68,19,18,97,97,100,95,0
1894596,0,368500,1,2.5,0,8.1e-08,0,0,0,27,79,1.4,466136.4375,0,0,0,0,27,0,300054.5938,0,0,0,0,0,11,875112,1677556,68,16,18,93,91,100,97,0
1895594,0,368500,1,3.2,0,5.3e-06,0,0,0,0,79,0,0,0,0,0,0,24,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,97,98,100,95,0
1896590,0,368500,1,3.2,0,5.6e-06,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,91,92,100,98,0
1897588,0,368500,1,3.2,0,-3.00E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,96,95,100,98,0
1898586,0,368500,1,3.5,0,-1.50E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,97,98,100,96,0
1899584,0,368500,1,3.2,0,-1.20E-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,96,93,100,97,0
1900582,0,368500,1,3.1,0,-1.50E-06,0,0,0,26,79,1.1,5103.092773,0,0,0,0,28,3,115164.9453,0,0,0,0,0,11,875112,1677556,68,18,18,97,95,100,93,0
1901581,0,368500,1,1.2,0,4.1e-06,0,0,0,28,inf,1.7,5244633,0,0,0,0,26,0,155663.2969,0,0,0,0,0,11,875112,1677556,68,19,18,97,92,99,88,0
1902568,0,368500,1,3.1,0,-1.50E-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,100,96,97,96,0
1903567,0,368500,1,3.3,0,-2.50E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,100,97,97,95,0
1904562,0,368500,1,2.8,0,4.3e-08,0,0,0,27,inf,1.5,318202.5,0,0,0,0,26,0,267705.9688,0,0,0,0,0,11,875112,1677556,68,19,18,96,98,93,92,0
1905557,0,368500,1,3.2,0,-2.70E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,91,83,93,96,0
1906555,0,368500,1,3,0,-2.20E-06,0,0,0,27,72,1.5,14925.98926,0,0,0,0,28,0,158471.5938,0,0,0,0,0,11,875112,1677556,68,17,18,100,89,93,94,0
1907541,0,368500,1,3.2,0,2.7e-06,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,99,94,92,95,0
1908526,0,368500,1,3.3,0,2.4e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,100,91,98,94,0
1909523,0,368500,1,3.1,0,6.6e-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,100,94,89,93,0
1910498,0,368500,1,3.2,0,4.8e-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,100,96,94,95,0
1911483,0,368500,1,1.6,0,-1.80E-06,0,0,0,28,79,1.8,4288530.5,0,0,0,0,27,0,262557.0313,0,0,0,0,0,11,875112,1677556,68,22,18,100,89,97,96,0
1912474,0,368500,1,3.3,0,8.1e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,94,91,97,92,0
1913456,0,368500,1,3.1,0,-3.80E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,15,18,86,90,86,89,0
1914451,0,368500,1,2.9,0,-2.40E-06,0,0,0,27,72,1.6,412955.4688,0,0,0,0,27,134,232534.4063,0,0,0,0,0,11,875112,1677556,68,16,18,85,94,96,90,0
1915433,0,368500,1,3.1,0,4.5e-07,0,0,0,27,70,1.7,36921.46484,0,0,0,0,28,0,9350.785156,0,0,0,0,0,11,875112,1677556,68,17,18,87,92,98,100,0
1916430,0,368500,1,3,0,-3.50E-06,0,0,0,27,67,1.4,9475.637695,0,0,0,0,27,0,108222.7344,0,0,0,0,0,11,875112,1677556,68,19,18,96,93,98,100,0
1917426,0,368500,1,3.6,0,-9.60E-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,93,95,97,100,0
1918424,0,368500,1,3.1,0,9.8e-07,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,97,94,90,100,0
1919421,0,368500,1,3.2,0,-2.60E-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,92,96,91,99,0
1920418,0,368500,1,3.3,0,-3.00E-06,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,94,94,91,100,0
1921414,0,368500,1,3.1,0,2.6e-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,87,94,85,89,0
1922412,0,368500,1,1.6,0,-1.50E-06,0,0,0,28,72,1.8,4312289,0,0,0,0,26,3,343044.4375,0,0,0,0,0,11,875112,1677556,68,21,18,99,93,91,95,0
1923410,0,368500,1,2.3,0,5e-06,0,0,0,27,82,1.4,305438.5938,0,0,0,0,27,0,494473.6875,0,0,0,0,0,11,875112,1677556,68,15,18,90,92,93,99,0
1924407,0,368500,1,2.8,0,-3.70E-07,0,0,0,27,inf,1.3,26990.82617,0,0,0,0,27,0,83816.51563,0,0,0,0,0,11,875112,1677556,68,14,18,92,94,98,83,0
1925405,0,368500,1,3.1,0,6.2e-06,0,0,0,26,inf,1.8,9450.609375,0,0,0,0,27,0,64519.62109,0,0,0,0,0,11,875112,1677556,68,18,18,94,93,99,91,0
1926354,0,368500,1,3.2,0,4.7e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,95,95,94,96,0
1927349,0,368500,1,1.6,0,-7.30E-06,0,0,0,28,69,1.8,3602366.25,0,0,0,0,27,66,307849.75,0,0,0,0,0,11,875112,1677556,68,22,18,90,100,90,88,0
1928345,0,368500,1,3.1,0,1.2e-06,0,0,0,27,inf,1,3361.867676,0,0,0,0,25,0,8809.338867,0,0,0,0,0,11,875112,1677556,68,14,18,93,81,91,78,0
1929342,0,368500,1,2.9,0,-3.70E-06,0,0,0,27,70,1.5,12819.11231,0,0,0,0,28,3,103467.5781,0,0,0,0,0,11,875112,1677556,68,18,18,95,99,98,93,0
1930340,0,368500,1,3.2,0,-1.20E-06,0,0,0,0,79,0,0,0,0,0,0,26,0,1790.868896,0,0,0,0,0,11,875112,1677556,68,18,18,88,97,86,84,0
1931338,0,368500,1,3.2,0,4.8e-07,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,91,94,90,79,0
1932335,0,368500,1,3.2,0,-4.30E-06,0,0,0,0,67,0,0,0,0,0,0,0,2738,0,0,0,0,0,0,11,875112,1677556,68,16,18,90,94,100,88,0
1933333,0,368500,1,2.4,0,1.8e-06,0,0,0,27,inf,1.6,668710.25,0,0,0,0,27,0,486710.2813,0,0,0,0,0,11,875112,1677556,68,16,18,90,84,100,90,0
1934331,0,368500,1,3,0,2.6e-06,0,0,0,27,inf,1.3,15558.97461,0,0,0,0,27,0,125076.9219,0,0,0,0,0,11,875112,1677556,68,19,18,97,93,100,93,0
1935328,0,368500,1,3.2,0,5e-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,97,95,100,92,0
1936325,0,368500,1,2.4,0,-9.70E-07,0,0,0,27,79,1.6,512701.5,0,0,0,0,27,0,185835.8281,0,0,0,0,0,11,875112,1677556,68,16,18,87,94,100,96,0
1937324,0,368500,1,3.5,0,-5.70E-07,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,94,91,95,96,0
1938321,0,368500,1,3.2,0,-7.00E-07,0,0,0,26,69,1.5,5380.43457,0,0,0,0,28,0,135108.7031,0,0,0,0,0,11,875112,1677556,68,18,18,91,95,100,96,0
1939318,0,368500,1,2.9,0,5.1e-06,0,0,0,27,79,1.4,14179.64063,0,0,0,0,26,0,49173.65234,0,0,0,0,0,11,875112,1677556,68,18,18,92,96,100,88,0
1940315,0,368500,1,3.3,0,3.1e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,94,96,100,94,0
1941312,0,368500,1,3.2,0,8.6e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,94,96,100,97,0
1942309,0,368500,1,2.9,0,-6.20E-07,0,0,0,26,70,1.5,2958.333252,0,0,0,0,28,3,124930.5547,0,0,0,0,0,11,875112,1677556,68,17,18,95,88,100,94,0
1943308,0,368500,1,2,0,5.5e-06,0,0,0,28,70,1.8,3869455.5,0,0,0,0,26,0,183694.6563,0,0,0,0,0,11,875112,1677556,68,22,18,95,88,100,91,0
1944266,0,368500,1,3.2,0,6.9e-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,89,96,100,95,0
1945259,0,368500,1,3.2,0,-3.10E-06,0,0,0,26,inf,1.2,9997.271484,0,0,0,0,27,0,120163.7109,0,0,0,0,0,11,875112,1677556,68,19,18,90,93,100,94,0
1946198,0,368500,1,3.1,0,-9.70E-07,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,86,95,99,98,0
1947166,0,368500,1,3.3,0,-3.40E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,85,94,100,98,0
1948158,0,368500,1,3,0,-1.00E-06,0,0,0,26,72,1.5,6851.210938,0,0,0,0,28,0,238795.8438,0,0,0,0,0,11,875112,1677556,68,17,18,94,94,100,86,0
1949157,0,368500,1,1.5,0,-3.30E-06,0,0,0,27,73,1.6,3211284.5,0,0,0,0,26,0,168731.7031,0,0,0,0,0,11,875112,1677556,68,24,18,89,96,100,94,0
1950154,0,368500,1,3.3,0,-7.40E-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,97,92,96,98,0
1951151,0,368500,1,3.1,0,9.7e-07,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,100,96,95,83,0
1952135,0,368500,1,2.8,0,-5.10E-06,0,0,0,27,inf,1.4,35596.33203,0,0,0,0,27,0,165211.0156,0,0,0,0,0,11,875112,1677556,68,16,18,100,94,96,86,0
1953113,0,368500,1,3.2,0,-2.10E-06,0,0,0,27,79,1.8,24417.26563,0,0,0,0,26,0,46172.66016,0,0,0,0,0,11,875112,1677556,68,14,18,100,85,93,95,0
1954101,0,368500,1,2.8,0,2.3e-06,0,0,0,27,inf,1.5,399374.8125,0,0,0,0,26,0,139010.125,0,0,0,0,0,11,875112,1677556,68,19,18,100,94,95,97,0
1955098,0,368500,1,3.2,0,2.5e-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,100,95,97,95,0
1956097,0,368500,1,3.1,0,1e-05,0,0,0,27,inf,1.5,16058.82324,0,0,0,0,26,0,170985.2969,0,0,0,0,0,11,875112,1677556,68,16,18,99,92,93,94,0
1957074,0,368500,1,3.1,0,6.3e-06,0,0,0,0,73,0,0,0,0,0,0,24,0,1059.233398,0,0,0,0,0,11,875112,1677556,68,16,18,98,92,96,85,0
1958071,0,368500,1,3.2,0,1.9e-06,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,92,95,99,89,0
1959068,0,368500,1,3.2,0,-2.80E-06,0,0,0,0,73,0,0,0,0,0,0,28,2581,5921.088379,0,0,0,0,0,11,875112,1677556,68,19,18,93,99,100,92,0
1960067,0,368500,1,1.6,0,1.4e-07,0,0,0,28,73,1.7,3789855.75,0,0,0,0,26,0,225873.875,0,0,0,0,0,11,875112,1677556,68,25,18,95,95,92,100,0
1961064,0,368500,1,3.2,0,-4.00E-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,97,94,96,100,0
1962062,0,368500,1,3.2,0,-4.70E-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,87,96,95,100,0
1963060,0,368500,1,3.3,0,-1.60E-06,0,0,0,27,79,1.7,8691.504883,0,0,0,0,27,0,29615.5,0,0,0,0,0,11,875112,1677556,68,20,18,88,97,95,100,0
1964057,0,368500,1,2.6,0,3.4e-06,0,0,0,27,69,1.5,592331.0625,0,0,0,0,28,0,279301.1563,0,0,0,0,0,11,875112,1677556,68,16,18,91,92,95,100,0
1965056,0,368500,1,2.8,0,1.6e-07,0,0,0,27,79,1.3,15746.03223,0,0,0,0,25,0,147669.8438,0,0,0,0,0,11,875112,1677556,68,17,18,95,97,91,97,0
1966047,0,368500,1,3.3,0,-2.40E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,100,96,96,93,0
1967044,0,368500,1,3.1,0,-7.10E-07,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,99,100,96,98,0
1968042,0,368500,1,3.4,0,-1.50E-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,99,100,96,99,0
1969039,0,368500,1,3.5,0,3.4e-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,98,100,96,100,0
1970036,0,368500,1,2.3,0,-1.10E-06,0,0,0,27,69,1.6,1245208.375,0,0,0,0,28,133,241777.7813,0,0,0,0,0,11,875112,1677556,68,19,18,93,88,95,100,0
1971032,0,368500,1,2.2,0,1.1e-05,0,0,0,28,79,1.7,1415253,0,0,0,0,26,0,49874.36328,0,0,0,0,0,11,875112,1677556,68,19,18,91,97,91,97,0
1972024,0,368500,1,3.1,0,5.4e-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,15,18,91,92,86,93,0
1973018,0,368500,1,3.6,0,2.2e-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,100,95,96,90,0
1974010,0,368500,1,2.6,0,-5.20E-06,0,0,0,27,70,1.5,408980.9063,0,0,0,0,26,0,199299.3594,0,0,0,0,0,11,875112,1677556,68,20,18,100,97,97,89,0
1975009,0,368500,1,3,0,-1.20E-06,0,0,0,27,79,1.5,15517.3457,0,0,0,0,27,0,202678.7344,0,0,0,0,0,11,875112,1677556,68,19,18,100,95,91,91,0
1975964,0,368500,1,3.2,0,-2.00E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,100,95,94,98,0
1976963,0,368500,1,3.4,0,7.8e-07,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,100,89,91,95,0
1977935,0,368500,1,3.2,0,-3.70E-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,97,93,96,93,0
1978931,0,368500,1,3.2,0,1.3e-07,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,92,97,96,100,0
1979920,0,368500,1,3.2,0,-1.50E-06,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,98,96,97,100,0
1980902,0,368500,1,2.7,0,-1.20E-06,0,0,0,27,69,1.7,828644.125,0,0,0,0,27,261,126015.5859,0,0,0,0,0,11,875112,1677556,68,22,18,96,96,97,99,0
1981901,0,368500,1,2,0,-3.30E-06,0,0,0,27,79,1.5,1569608.5,0,0,0,0,25,0,124980.6016,0,0,0,0,0,11,875112,1677556,68,22,18,96,94,94,91,0
1982898,0,368500,1,3.3,0,-4.20E-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,15,18,96,93,87,99,0
1983886,0,368500,1,2.5,0,2.2e-06,0,0,0,27,70,1.3,419967.375,0,0,0,0,27,0,182003.2656,0,0,0,0,0,11,875112,1677556,68,19,18,96,95,91,100,0
1984872,0,368500,1,3.5,0,2.1e-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,94,92,93,100,0
1985869,0,368500,1,3.2,0,7.2e-06,0,0,0,26,inf,1.2,8431.618164,0,0,0,0,27,0,131101.625,0,0,0,0,0,11,875112,1677556,68,18,18,94,92,96,100,0
1986866,0,368500,1,3.2,0,4.9e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,94,98,91,97,0
1987821,0,368500,1,3,0,-2.40E-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,96,97,96,100,0
1988758,0,368500,1,3.6,0,-3.30E-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,16,18,96,100,93,100,0
1989726,0,368500,1,3.2,0,-2.50E-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,98,100,97,100,0
1990674,0,368500,1,1.7,0,1.4e-06,0,0,0,28,inf,1.7,3653084,0,0,0,0,26,0,289611.5,0,0,0,0,0,11,875112,1677556,68,22,18,96,96,95,100,0
1991603,0,368500,1,3.1,0,6.1e-07,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,17,18,93,99,93,100,0
1992560,0,368500,1,3.2,0,-1.10E-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,87,97,95,100,0
1993551,0,368500,1,3.2,0,-2.40E-06,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,96,92,97,96,0
1994545,0,368500,1,2,0,7.4e-07,0,0,0,28,inf,1.7,2354988.25,0,0,0,0,26,0,245865.6094,0,0,0,0,0,11,875112,1677556,68,22,18,93,92,98,86,0
1995536,0,368500,1,3.2,0,-7.70E-07,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,69,21,18,96,97,100,100,0
1996533,0,368500,1,3.1,0,-4.10E-06,0,0,0,27,73,1.5,10393.3252,0,0,0,0,27,0,92948.75,0,0,0,0,0,11,875112,1677556,69,20,18,95,95,97,100,0
1997531,0,368500,1,3.3,0,8.8e-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,15,18,92,95,96,85,0
1998529,0,368500,1,3.1,0,3.2e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,97,100,97,89,0
1999526,0,368500,1,3.4,0,5.7e-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,18,18,92,100,96,93,0
2000524,0,368500,1,3.2,0,6e-06,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,19,18,100,100,97,97,0
2001521,0,368500,1,3.3,0,-2.70E-06,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875112,1677556,68,20,18,100,100,97,94,0
2002517,0,368500,1,3.2,0,-2.00E-06,0,0,0,26,69,2,672,0,0,0,0,28,0,60126.51953,0,0,0,0,0,11,875112,1677556,68,18,18,98,99,97,93,0
2003515,0,368500,1,0.53,0,7.9e-06,0,0,0,28,69,1.8,18472096,0,0,0,0,25,67,483103.0313,0,0,0,0,0,11,875112,1677556,68,27,18,94,100,96,90,0
